"gender","age","daily_meals","physical_activity","height_cm","weight_kg","bmr","carbs","actual_protein","fats","actual_calories","activity_factor","ideal_calories","ideal_protein","calorie_gap","protein_gap"
"male","22","4","0","157","88.0","1756.25","263.44","105.38","70.25","2107.5","1.2","2107.5","70.4","0.0","34.98"
"male","26","3","2","178","76.0","1747.5","338.58","135.43","90.29","2708.63","1.55","2708.63","60.8","0.0","74.63"
"male","24","2","0","180","80.0","1810.0","271.5","108.6","72.4","2172.0","1.2","2172.0","64.0","0.0","44.6"
"female","23","2","0","152","65.0","1324.0","198.6","79.44","52.96","1588.8","1.2","1588.8","52.0","0.0","27.44"
"male","20","2","0","180","76.0","1790.0","268.5","107.4","71.6","2148.0","1.2","2148.0","60.8","0.0","46.6"
"male","22","3","0","168","52.0","1465.0","219.75","87.9","58.6","1758.0","1.2","1758.0","41.6","0.0","46.3"
"male","22","3","1","178","73.0","1737.5","298.63","119.45","79.64","2389.06","1.38","2397.75","58.4","-8.69","61.05"
"female","24","3","0","163","54.0","1277.75","191.66","76.67","51.11","1533.3","1.2","1533.3","43.2","0.0","33.47"
"male","50","3","0","173","110.0","1936.25","290.44","116.18","77.45","2323.5","1.2","2323.5","88.0","0.0","28.18"
"male","19","4","3","173","73.0","1721.25","371.14","148.46","98.97","2969.16","1.73","2977.76","58.4","-8.6","90.06"
"male","37","3","0","155","88.0","1668.75","250.31","100.12","66.75","2002.5","1.2","2002.5","70.4","0.0","29.72"
"female","25","3","0","145","93.0","1550.25","232.54","93.02","62.01","1860.3","1.2","1860.3","74.4","0.0","18.62"
"male","23","3","0","168","47.0","1410.0","211.5","84.6","56.4","1692.0","1.2","1692.0","37.6","0.0","47.0"
"female","27","3","0","152","71.0","1364.0","204.6","81.84","54.56","1636.8","1.2","1636.8","56.8","0.0","25.04"
"male","22","4","0","160","98.0","1875.0","281.25","112.5","75.0","2250.0","1.2","2250.0","78.4","0.0","34.1"
"female","40","4","0","145","75.0","1295.25","194.29","77.72","51.81","1554.3","1.2","1554.3","60.0","0.0","17.72"
"male","23","3","0","173","75.0","1721.25","258.19","103.28","68.85","2065.5","1.2","2065.5","60.0","0.0","43.28"
"male","21","3","0","180","69.0","1715.0","257.25","102.9","68.6","2058.0","1.2","2058.0","55.2","0.0","47.7"
"female","33","3","0","152","99.0","1614.0","242.1","96.84","64.56","1936.8","1.2","1936.8","79.2","0.0","17.64"
"male","28","2","0","165","50.0","1396.25","209.44","83.78","55.85","1675.5","1.2","1675.5","40.0","0.0","43.78"
"female","29","3","3","157","68.0","1355.25","292.23","116.89","77.93","2337.81","1.73","2344.58","54.4","-6.77","62.49"
"male","25","3","4","165","80.0","1711.25","406.42","162.57","108.38","3251.38","1.9","3251.38","64.0","0.0","98.57"
"female","22","3","0","145","65.0","1285.25","192.79","77.11","51.41","1542.3","1.2","1542.3","52.0","0.0","25.11"
"male","25","3","0","160","41.0","1290.0","193.5","77.4","51.6","1548.0","1.2","1548.0","32.8","0.0","44.6"
"female","49","3","1","165","47.0","1095.25","188.25","75.3","50.2","1505.97","1.38","1511.45","37.6","-5.48","37.7"
"female","31","2","0","155","77.0","1422.75","213.41","85.36","56.91","1707.3","1.2","1707.3","61.6","0.0","23.76"
"male","25","2","2","163","75.0","1648.75","319.44","127.78","85.18","2555.56","1.55","2555.56","60.0","0.0","67.78"
"male","27","4","4","170","48.0","1412.5","335.47","134.19","89.46","2683.75","1.9","2683.75","38.4","0.0","95.79"
"male","22","2","1","175","120.0","2188.75","376.19","150.48","100.32","3009.53","1.38","3020.48","96.0","-10.95","54.48"
"female","22","3","1","163","56.0","1307.75","224.77","89.91","59.94","1798.16","1.38","1804.7","44.8","-6.54","45.11"
"male","30","3","0","175","128.0","2228.75","334.31","133.72","89.15","2674.5","1.2","2674.5","102.4","0.0","31.32"
"female","25","4","0","152","93.0","1594.0","239.1","95.64","63.76","1912.8","1.2","1912.8","74.4","0.0","21.24"
"female","22","3","1","163","85.0","1597.75","274.61","109.84","73.23","2196.9","1.38","2204.9","68.0","-8.0","41.84"
"female","26","2","3","165","70.0","1440.25","310.55","124.22","82.81","2484.43","1.73","2491.63","56.0","-7.2","68.22"
"male","23","3","0","165","85.0","1771.25","265.69","106.28","70.85","2125.5","1.2","2125.5","68.0","0.0","38.28"
"male","23","3","1","175","78.0","1763.75","303.14","121.26","80.84","2425.16","1.38","2433.98","62.4","-8.82","58.86"
"female","15","3","2","163","52.0","1302.75","252.41","100.96","67.31","2019.26","1.55","2019.26","41.6","0.0","59.36"
"female","43","2","1","135","77.0","1237.75","212.74","85.1","56.73","1701.9","1.38","1708.09","61.6","-6.19","23.5"
"female","35","4","2","165","70.0","1395.25","270.33","108.13","72.09","2162.64","1.55","2162.64","56.0","0.0","52.13"
"male","25","3","0","163","110.0","1998.75","299.81","119.92","79.95","2398.5","1.2","2398.5","88.0","0.0","31.92"
"female","21","2","0","165","69.0","1455.25","218.29","87.32","58.21","1746.3","1.2","1746.3","55.2","0.0","32.12"
"male","25","3","0","157","102.0","1881.25","282.19","112.88","75.25","2257.5","1.2","2257.5","81.6","0.0","31.28"
"female","21","3","0","155","80.0","1502.75","225.41","90.16","60.11","1803.3","1.2","1803.3","64.0","0.0","26.16"
"male","25","4","3","165","65.0","1561.25","336.64","134.66","89.77","2693.16","1.73","2700.96","52.0","-7.8","82.66"
"male","25","3","0","165","117.0","2081.25","312.19","124.88","83.25","2497.5","1.2","2497.5","93.6","0.0","31.28"
"male","30","4","0","157","89.0","1726.25","258.94","103.58","69.05","2071.5","1.2","2071.5","71.2","0.0","32.38"
"male","28","4","0","157","94.0","1786.25","267.94","107.18","71.45","2143.5","1.2","2143.5","75.2","0.0","31.98"
"male","24","3","0","155","112.0","1973.75","296.06","118.42","78.95","2368.5","1.2","2368.5","89.6","0.0","28.82"
"female","26","3","2","168","65.0","1409.0","272.99","109.2","72.8","2183.95","1.55","2183.95","52.0","0.0","57.2"
"male","24","2","0","165","91.0","1826.25","273.94","109.58","73.05","2191.5","1.2","2191.5","72.8","0.0","36.78"
"male","33","3","0","165","50.0","1371.25","205.69","82.28","54.85","1645.5","1.2","1645.5","40.0","0.0","42.28"
"male","20","2","0","155","43.0","1303.75","195.56","78.22","52.15","1564.5","1.2","1564.5","34.4","0.0","43.82"
"female","26","3","0","142","95.0","1546.5","231.98","92.79","61.86","1855.8","1.2","1855.8","76.0","0.0","16.79"
"female","21","3","2","152","43.0","1114.0","215.84","86.34","57.56","1726.7","1.55","1726.7","34.4","0.0","51.94"
"female","20","2","1","147","36.0","1017.75","174.93","69.97","46.65","1399.41","1.38","1404.5","28.8","-5.09","41.17"
"male","24","3","0","165","119.0","2106.25","315.94","126.38","84.25","2527.5","1.2","2527.5","95.2","0.0","31.18"
"female","32","3","0","163","46.0","1157.75","173.66","69.46","46.31","1389.3","1.2","1389.3","36.8","0.0","32.66"
"male","65","3","4","165","67.0","1381.25","328.05","131.22","87.48","2624.38","1.9","2624.38","53.6","0.0","77.62"
"male","24","3","0","165","47.0","1386.25","207.94","83.18","55.45","1663.5","1.2","1663.5","37.6","0.0","45.58"
"male","53","3","0","160","85.0","1590.0","238.5","95.4","63.6","1908.0","1.2","1908.0","68.0","0.0","27.4"
"male","23","4","2","178","90.0","1902.5","368.61","147.44","98.3","2948.88","1.55","2948.88","72.0","0.0","75.44"
"female","22","4","0","155","85.0","1547.75","232.16","92.86","61.91","1857.3","1.2","1857.3","68.0","0.0","24.86"
"female","32","2","0","145","63.0","1215.25","182.29","72.92","48.61","1458.3","1.2","1458.3","50.4","0.0","22.52"
"female","38","3","0","155","75.0","1367.75","205.16","82.06","54.71","1641.3","1.2","1641.3","60.0","0.0","22.06"
"male","25","3","0","165","112.0","2031.25","304.69","121.88","81.25","2437.5","1.2","2437.5","89.6","0.0","32.28"
"female","20","3","0","145","71.0","1355.25","203.29","81.32","54.21","1626.3","1.2","1626.3","56.8","0.0","24.52"
"male","27","3","2","168","63.0","1550.0","300.31","120.12","80.08","2402.5","1.55","2402.5","50.4","0.0","69.72"
"female","23","3","0","168","46.0","1234.0","185.1","74.04","49.36","1480.8","1.2","1480.8","36.8","0.0","37.24"
"male","24","2","0","163","45.0","1353.75","203.06","81.22","54.15","1624.5","1.2","1624.5","36.0","0.0","45.22"
"male","25","3","2","170","80.0","1742.5","337.61","135.04","90.03","2700.87","1.55","2700.88","64.0","-0.01","71.04"
"male","22","3","1","180","80.0","1820.0","312.81","125.12","83.42","2502.5","1.38","2511.6","64.0","-9.1","61.12"
"male","24","3","0","178","92.0","1917.5","287.62","115.05","76.7","2301.0","1.2","2301.0","73.6","0.0","41.45"
"female","24","3","2","160","60.0","1319.0","255.56","102.22","68.15","2044.45","1.55","2044.45","48.0","0.0","54.22"
"male","22","3","0","173","51.0","1486.25","222.94","89.18","59.45","1783.5","1.2","1783.5","40.8","0.0","48.38"
"female","21","3","3","155","57.0","1272.75","274.44","109.78","73.18","2195.5","1.73","2201.86","45.6","-6.36","64.18"
"female","40","3","1","173","67.0","1390.25","238.95","95.58","63.72","1911.6","1.38","1918.54","53.6","-6.94","41.98"
"male","22","2","0","163","82.0","1733.75","260.06","104.02","69.35","2080.5","1.2","2080.5","65.6","0.0","38.42"
"male","22","3","0","157","114.0","2016.25","302.44","120.98","80.65","2419.5","1.2","2419.5","91.2","0.0","29.78"
"male","22","3","0","175","78.0","1768.75","265.31","106.12","70.75","2122.5","1.2","2122.5","62.4","0.0","43.72"
"male","50","3","0","163","60.0","1373.75","206.06","82.42","54.95","1648.5","1.2","1648.5","48.0","0.0","34.42"
"female","21","3","0","163","45.0","1202.75","180.41","72.17","48.11","1443.3","1.2","1443.3","36.0","0.0","36.17"
"female","22","3","0","168","49.0","1269.0","190.35","76.14","50.76","1522.8","1.2","1522.8","39.2","0.0","36.94"
"female","21","2","0","163","65.0","1402.75","210.41","84.16","56.11","1683.3","1.2","1683.3","52.0","0.0","32.16"
"female","26","3","1","160","46.0","1169.0","200.92","80.37","53.58","1607.38","1.38","1613.22","36.8","-5.84","43.57"
"female","25","3","0","145","90.0","1520.25","228.04","91.22","60.81","1824.3","1.2","1824.3","72.0","0.0","19.22"
"male","25","3","0","168","40.0","1330.0","199.5","79.8","53.2","1596.0","1.2","1596.0","32.0","0.0","47.8"
"male","28","3","1","178","126.0","2237.5","384.57","153.83","102.55","3076.56","1.38","3087.75","100.8","-11.19","53.03"
"male","30","2","0","168","47.0","1375.0","206.25","82.5","55.0","1650.0","1.2","1650.0","37.6","0.0","44.9"
"male","24","3","0","165","98.0","1896.25","284.44","113.78","75.85","2275.5","1.2","2275.5","78.4","0.0","35.38"
"male","23","3","0","165","45.0","1371.25","205.69","82.28","54.85","1645.5","1.2","1645.5","36.0","0.0","46.28"
"male","24","3","0","157","100.0","1866.25","279.94","111.98","74.65","2239.5","1.2","2239.5","80.0","0.0","31.98"
"male","22","3","0","173","86.0","1836.25","275.44","110.18","73.45","2203.5","1.2","2203.5","68.8","0.0","41.38"
"male","46","3","0","170","53.0","1367.5","205.12","82.05","54.7","1641.0","1.2","1641.0","42.4","0.0","39.65"
"male","25","3","0","157","103.0","1891.25","283.69","113.48","75.65","2269.5","1.2","2269.5","82.4","0.0","31.08"
"female","32","3","0","152","40.0","1029.0","154.35","61.74","41.16","1234.8","1.2","1234.8","32.0","0.0","29.74"
"male","23","2","0","165","65.0","1571.25","235.69","94.28","62.85","1885.5","1.2","1885.5","52.0","0.0","42.28"
"female","37","3","0","157","79.0","1425.25","213.79","85.52","57.01","1710.3","1.2","1710.3","63.2","0.0","22.32"
"male","25","3","0","173","63.0","1591.25","238.69","95.48","63.65","1909.5","1.2","1909.5","50.4","0.0","45.08"
"male","27","3","0","170","98.0","1912.5","286.88","114.75","76.5","2295.0","1.2","2295.0","78.4","0.0","36.35"
"female","22","3","0","157","48.0","1190.25","178.54","71.42","47.61","1428.3","1.2","1428.3","38.4","0.0","33.02"
"male","22","2","1","145","69.0","1491.25","256.31","102.52","68.35","2050.47","1.38","2057.92","55.2","-7.45","47.32"
"female","22","3","0","168","73.0","1509.0","226.35","90.54","60.36","1810.8","1.2","1810.8","58.4","0.0","32.14"
"male","23","3","1","160","85.0","1740.0","299.06","119.62","79.75","2392.5","1.38","2401.2","68.0","-8.7","51.62"
"female","29","3","0","152","77.0","1414.0","212.1","84.84","56.56","1696.8","1.2","1696.8","61.6","0.0","23.24"
"male","28","2","0","165","50.0","1396.25","209.44","83.78","55.85","1675.5","1.2","1675.5","40.0","0.0","43.78"
"male","23","3","0","178","87.0","1872.5","280.88","112.35","74.9","2247.0","1.2","2247.0","69.6","0.0","42.75"
"male","23","4","4","180","89.0","1905.0","452.44","180.98","120.65","3619.5","1.9","3619.5","71.2","0.0","109.78"
"male","21","2","0","168","55.0","1500.0","225.0","90.0","60.0","1800.0","1.2","1800.0","44.0","0.0","46.0"
"male","22","2","0","170","99.0","1947.5","292.12","116.85","77.9","2337.0","1.2","2337.0","79.2","0.0","37.65"
"male","24","3","0","170","99.0","1937.5","290.62","116.25","77.5","2325.0","1.2","2325.0","79.2","0.0","37.05"
"male","23","2","0","165","50.0","1421.25","213.19","85.28","56.85","1705.5","1.2","1705.5","40.0","0.0","45.28"
"female","38","3","0","137","91.0","1415.25","212.29","84.92","56.61","1698.3","1.2","1698.3","72.8","0.0","12.12"
"male","22","3","0","168","45.0","1395.0","209.25","83.7","55.8","1674.0","1.2","1674.0","36.0","0.0","47.7"
"male","22","3","0","173","70.0","1676.25","251.44","100.58","67.05","2011.5","1.2","2011.5","56.0","0.0","44.58"
"female","22","3","4","152","47.0","1149.0","272.89","109.16","72.77","2183.1","1.9","2183.1","37.6","0.0","71.56"
"male","28","3","0","168","72.0","1635.0","245.25","98.1","65.4","1962.0","1.2","1962.0","57.6","0.0","40.5"
"male","20","4","0","178","84.0","1857.5","278.62","111.45","74.3","2229.0","1.2","2229.0","67.2","0.0","44.25"
"male","30","3","1","168","85.0","1755.0","301.64","120.66","80.44","2413.13","1.38","2421.9","68.0","-8.77","52.66"
"female","27","3","0","163","70.0","1422.75","213.41","85.36","56.91","1707.3","1.2","1707.3","56.0","0.0","29.36"
"male","29","2","0","163","45.0","1328.75","199.31","79.72","53.15","1594.5","1.2","1594.5","36.0","0.0","43.72"
"male","24","2","0","165","75.0","1666.25","249.94","99.98","66.65","1999.5","1.2","1999.5","60.0","0.0","39.98"
"male","24","3","0","163","43.0","1333.75","200.06","80.03","53.35","1600.5","1.2","1600.5","34.4","0.0","45.63"
"female","27","3","0","145","95.0","1560.25","234.04","93.62","62.41","1872.3","1.2","1872.3","76.0","0.0","17.62"
"male","23","3","0","173","62.0","1591.25","238.69","95.48","63.65","1909.5","1.2","1909.5","49.6","0.0","45.88"
"male","23","2","0","160","76.0","1650.0","247.5","99.0","66.0","1980.0","1.2","1980.0","60.8","0.0","38.2"
"male","25","4","0","163","97.0","1868.75","280.31","112.12","74.75","2242.5","1.2","2242.5","77.6","0.0","34.52"
"male","29","2","0","168","91.0","1820.0","273.0","109.2","72.8","2184.0","1.2","2184.0","72.8","0.0","36.4"
"female","23","2","0","155","42.0","1112.75","166.91","66.76","44.51","1335.3","1.2","1335.3","33.6","0.0","33.16"
"male","27","3","0","170","78.0","1712.5","256.88","102.75","68.5","2055.0","1.2","2055.0","62.4","0.0","40.35"
"male","23","2","1","163","79.0","1698.75","291.97","116.79","77.86","2335.78","1.38","2344.27","63.2","-8.49","53.59"
"female","33","2","0","155","69.0","1332.75","199.91","79.96","53.31","1599.3","1.2","1599.3","55.2","0.0","24.76"
"male","22","2","0","180","65.0","1670.0","250.5","100.2","66.8","2004.0","1.2","2004.0","52.0","0.0","48.2"
"male","43","3","4","175","90.0","1783.75","423.64","169.46","112.97","3389.13","1.9","3389.13","72.0","0.0","97.46"
"female","22","3","0","170","73.0","1521.5","228.22","91.29","60.86","1825.8","1.2","1825.8","58.4","0.0","32.89"
"male","23","3","1","173","55.0","1521.25","261.46","104.59","69.72","2091.72","1.38","2099.33","44.0","-7.61","60.59"
"female","45","2","0","155","65.0","1232.75","184.91","73.96","49.31","1479.3","1.2","1479.3","52.0","0.0","21.96"
"male","24","3","0","163","45.0","1353.75","203.06","81.22","54.15","1624.5","1.2","1624.5","36.0","0.0","45.22"
"male","24","3","0","163","109.0","1993.75","299.06","119.62","79.75","2392.5","1.2","2392.5","87.2","0.0","32.42"
"female","20","3","1","157","52.0","1240.25","213.17","85.27","56.84","1705.34","1.38","1711.54","41.6","-6.2","43.67"
"male","21","3","0","175","71.0","1703.75","255.56","102.22","68.15","2044.5","1.2","2044.5","56.8","0.0","45.42"
"male","22","4","0","175","115.0","2138.75","320.81","128.32","85.55","2566.5","1.2","2566.5","92.0","0.0","36.32"
"female","35","3","0","130","68.0","1156.5","173.48","69.39","46.26","1387.8","1.2","1387.8","54.4","0.0","14.99"
"female","25","3","0","152","93.0","1594.0","239.1","95.64","63.76","1912.8","1.2","1912.8","74.4","0.0","21.24"
"male","24","3","0","163","115.0","2053.75","308.06","123.22","82.15","2464.5","1.2","2464.5","92.0","0.0","31.22"
"male","19","3","0","152","94.0","1800.0","270.0","108.0","72.0","2160.0","1.2","2160.0","75.2","0.0","32.8"
"male","22","2","0","168","70.0","1645.0","246.75","98.7","65.8","1974.0","1.2","1974.0","56.0","0.0","42.7"
"male","23","3","0","160","40.0","1290.0","193.5","77.4","51.6","1548.0","1.2","1548.0","32.0","0.0","45.4"
"male","23","3","0","168","119.0","2130.0","319.5","127.8","85.2","2556.0","1.2","2556.0","95.2","0.0","32.6"
"male","25","2","1","165","90.0","1811.25","311.31","124.52","83.02","2490.47","1.38","2499.52","72.0","-9.05","52.52"
"female","22","3","0","142","83.0","1446.5","216.98","86.79","57.86","1735.8","1.2","1735.8","66.4","0.0","20.39"
"female","28","3","0","145","95.0","1555.25","233.29","93.32","62.21","1866.3","1.2","1866.3","76.0","0.0","17.32"
"female","34","3","3","163","68.0","1367.75","294.92","117.97","78.65","2359.37","1.73","2366.21","54.4","-6.84","63.57"
"female","36","3","0","142","96.0","1506.5","225.98","90.39","60.26","1807.8","1.2","1807.8","76.8","0.0","13.59"
"female","21","3","4","155","48.0","1182.75","280.9","112.36","74.91","2247.22","1.9","2247.23","38.4","-0.01","73.96"
"female","22","2","3","165","65.0","1410.25","304.08","121.63","81.09","2432.68","1.73","2439.73","52.0","-7.05","69.63"
"female","20","2","0","165","70.0","1470.25","220.54","88.22","58.81","1764.3","1.2","1764.3","56.0","0.0","32.22"
"male","17","4","4","170","56.0","1542.5","366.34","146.54","97.69","2930.76","1.9","2930.75","44.8","0.01","101.74"
"female","42","2","0","155","64.0","1237.75","185.66","74.26","49.51","1485.3","1.2","1485.3","51.2","0.0","23.06"
"male","20","4","1","178","67.0","1687.5","290.04","116.02","77.34","2320.32","1.38","2328.75","53.6","-8.43","62.42"
